Session Key,Result,Decline Type,Original Transaction Amount,Transaction Amount,Status Code,Response Message,Transaction Time,Transaction Reversal,Date and Time,Day of the Week
DCHVA56ZAH,success,,765091.66,765091.66,00,Transaction Approved,2023-09-24 23:30:00,no,2023-09-24 23:30:00,Sunday
0EH692NPYP,success,,273552.64,273552.64,0,Transaction Approved,2023-09-24 00:59:00,no,2023-09-24 00:59:00,Sunday
AAIZR3FIAM,failure,technical,407732.77,-58459.09,200,,2023-09-24 02:58:00,yes,2023-09-24 02:58:00,Sunday
6KEK2AMIPQ,success,,767928.55,-98537.05,0,Transaction Approved,2023-09-24 10:11:00,yes,2023-09-24 10:11:00,Sunday
88S5CP6YZE,failure,business,389465.06,-187295.38,400,,2023-09-24 01:22:00,yes,2023-09-24 01:22:00,Sunday
PFB28CLSLU,success,,270898.92,-81801.1,00,Transaction Approved,2023-09-24 01:48:00,yes,2023-09-24 01:48:00,Sunday
CJTFFTGFS4,success,,233806.34,-78189.27,0,Transaction Approved,2023-09-24 23:33:00,yes,2023-09-24 23:33:00,Sunday
0OPUVQG9XP,success,,411636.24,411636.24,000,Transaction Approved,2023-09-24 02:36:00,no,2023-09-24 02:36:00,Sunday
77ODBPGGRO,success,,441870.04,-196095.84,0,Transaction Approved,2023-09-24 23:51:00,yes,2023-09-24 23:51:00,Sunday
855VDG5817,success,,911964.85,-261619.14,000,Transaction Approved,2023-09-24 12:33:00,yes,2023-09-24 12:33:00,Sunday
PL7Z2E7MOE,success,,724423.11,724423.11,000,Transaction Approved,2023-09-24 08:54:00,no,2023-09-24 08:54:00,Sunday
5M4O8AI4W4,failure,technical,522992.0,-447469.62,100,,2023-09-24 02:15:00,yes,2023-09-24 02:15:00,Sunday
5KTXBZRSUT,success,,460615.41,460615.41,000,Transaction Approved,2023-09-24 11:46:00,no,2023-09-24 11:46:00,Sunday
XGY48GOS9U,success,,184114.92,-142777.84,000,Transaction Approved,2023-09-24 06:00:00,yes,2023-09-24 06:00:00,Sunday
FBYPJN4VJQ,failure,business,598951.59,-172463.03,500,,2023-09-24 15:21:00,yes,2023-09-24 15:21:00,Sunday
AIRA0NI2VP,success,,165147.88,165147.88,0,Transaction Approved,2023-09-24 17:17:00,no,2023-09-24 17:17:00,Sunday
7B0JO5C2R3,failure,business,976738.65,-700630.64,500,,2023-09-24 10:14:00,yes,2023-09-24 10:14:00,Sunday
UOM2KMTOPM,failure,technical,806200.11,806200.11,300,,2023-09-24 17:00:00,no,2023-09-24 17:00:00,Sunday
NRLDC0WEZ5,failure,technical,236473.35,236473.35,200,,2023-09-24 10:02:00,no,2023-09-24 10:02:00,Sunday
OMRT54SGVJ,failure,business,641785.7,-395535.88,500,,2023-09-24 22:49:00,yes,2023-09-24 22:49:00,Sunday
CZYIMM1E9O,failure,business,245143.46,245143.46,600,,2023-09-24 19:57:00,no,2023-09-24 19:57:00,Sunday
2TWRAUULW2,success,,317617.68,317617.68,0,Transaction Approved,2023-09-24 05:45:00,no,2023-09-24 05:45:00,Sunday
WUTNPYGABG,failure,business,765806.62,765806.62,400,,2023-09-24 11:46:00,no,2023-09-24 11:46:00,Sunday
BBWDCMSUI9,failure,technical,151682.9,-73193.93,200,,2023-09-25 03:22:00,yes,2023-09-25 03:22:00,Monday
AHRAV5N92P,success,,456919.29,456919.29,000,Transaction Approved,2023-09-25 09:52:00,no,2023-09-25 09:52:00,Monday
AXZOXFQTMK,success,,873254.15,-636198.74,00,Transaction Approved,2023-09-25 04:04:00,yes,2023-09-25 04:04:00,Monday
6YSIOJPBFY,failure,business,764842.22,-636411.1,600,,2023-09-25 06:00:00,yes,2023-09-25 06:00:00,Monday
MZKLLWAPLO,failure,business,47220.61,47220.61,400,,2023-09-25 23:11:00,no,2023-09-25 23:11:00,Monday
GLOCGYJZJ4,success,,166600.35,166600.35,00,Transaction Approved,2023-09-25 23:31:00,no,2023-09-25 23:31:00,Monday
K8RZJW2E1A,failure,business,339197.82,339197.82,500,,2023-09-25 06:21:00,no,2023-09-25 06:21:00,Monday
FSUV96AFOT,success,,592487.57,-299847.87,000,Transaction Approved,2023-09-25 22:50:00,yes,2023-09-25 22:50:00,Monday
OX06XVQT65,failure,business,401650.62,401650.62,400,,2023-09-25 00:09:00,no,2023-09-25 00:09:00,Monday
NWWXQJHABO,failure,technical,177006.1,-78969.49,200,,2023-09-25 13:16:00,yes,2023-09-25 13:16:00,Monday
VFJUBJAO1C,success,,330245.2,-85938.13,00,Transaction Approved,2023-09-25 04:03:00,yes,2023-09-25 04:03:00,Monday
M1340GA5FF,failure,technical,277029.89,277029.89,300,,2023-09-25 19:32:00,no,2023-09-25 19:32:00,Monday
YTOBZAU58V,success,,435334.57,-123527.63,0,Transaction Approved,2023-09-25 22:39:00,yes,2023-09-25 22:39:00,Monday
4T2HGVP3W0,failure,business,42932.32,-36436.8,400,,2023-09-25 16:25:00,yes,2023-09-25 16:25:00,Monday
WNL5168YBV,failure,business,393214.02,-49263.51,600,,2023-09-25 00:03:00,yes,2023-09-25 00:03:00,Monday
W6AL7OPUWS,failure,technical,509092.37,509092.37,300,,2023-09-25 06:03:00,no,2023-09-25 06:03:00,Monday
UFE2OHJLUB,failure,technical,122521.11,-26097.66,100,,2023-09-25 14:04:00,yes,2023-09-25 14:04:00,Monday
MCCNW660K7,failure,technical,870975.11,-416003.94,100,,2023-09-25 10:17:00,yes,2023-09-25 10:17:00,Monday
U5KXD3AQMF,failure,business,763957.45,-509547.17,600,,2023-09-25 00:34:00,yes,2023-09-25 00:34:00,Monday
9O3KQ6WQPQ,success,,217464.05,-80681.69,0,Transaction Approved,2023-09-25 00:43:00,yes,2023-09-25 00:43:00,Monday
D591M4NGRW,success,,346240.65,346240.65,0,Transaction Approved,2023-09-25 17:39:00,no,2023-09-25 17:39:00,Monday
IO276RKUZK,success,,716939.23,716939.23,000,Transaction Approved,2023-09-25 08:27:00,no,2023-09-25 08:27:00,Monday
CCTHF97J34,success,,667918.86,667918.86,00,Transaction Approved,2023-09-25 05:40:00,no,2023-09-25 05:40:00,Monday
LY58U075AP,failure,business,705589.24,705589.24,400,,2023-09-25 16:24:00,no,2023-09-25 16:24:00,Monday
TTG8WQ9FC2,success,,828885.18,828885.18,000,Transaction Approved,2023-09-25 08:57:00,no,2023-09-25 08:57:00,Monday
1TGFSASLJH,success,,606247.79,606247.79,000,Transaction Approved,2023-09-25 02:15:00,no,2023-09-25 02:15:00,Monday
LZFIAL0100,success,,391008.18,-292453.2,0,Transaction Approved,2023-09-25 13:08:00,yes,2023-09-25 13:08:00,Monday
ZVNIBZWFTP,success,,265098.78,265098.78,00,Transaction Approved,2023-09-25 22:51:00,no,2023-09-25 22:51:00,Monday
VO6K36FXLH,success,,936336.49,-597074.64,0,Transaction Approved,2023-09-25 12:14:00,yes,2023-09-25 12:14:00,Monday
FQLITRHP55,failure,business,896516.74,896516.74,500,,2023-09-25 13:38:00,no,2023-09-25 13:38:00,Monday
74I2CU29S0,success,,152012.81,-128575.6,0,Transaction Approved,2023-09-25 08:53:00,yes,2023-09-25 08:53:00,Monday
NG3ZC0O2EK,failure,business,301300.81,-41247.28,500,,2023-09-25 00:27:00,yes,2023-09-25 00:27:00,Monday
DCGXO9MSPN,success,,291243.97,-159421.15,00,Transaction Approved,2023-09-25 15:10:00,yes,2023-09-25 15:10:00,Monday
LQMDXXSJCI,success,,430606.32,-375184.01,000,Transaction Approved,2023-09-25 14:27:00,yes,2023-09-25 14:27:00,Monday
KBOBI7UQ2C,success,,786190.82,-158612.7,000,Transaction Approved,2023-09-25 01:10:00,yes,2023-09-25 01:10:00,Monday
B1UPGLGCRU,failure,technical,878758.53,878758.53,100,,2023-09-25 15:52:00,no,2023-09-25 15:52:00,Monday
HOXO1OTHMF,failure,technical,403418.17,-349993.93,100,,2023-09-25 14:07:00,yes,2023-09-25 14:07:00,Monday
O0WY9OP208,failure,business,250930.35,250930.35,500,,2023-09-25 17:31:00,no,2023-09-25 17:31:00,Monday
RMD0ATAUEZ,success,,477612.82,477612.82,0,Transaction Approved,2023-09-25 17:06:00,no,2023-09-25 17:06:00,Monday
4SUOZUUXAR,failure,business,464156.43,464156.43,400,,2023-09-25 11:40:00,no,2023-09-25 11:40:00,Monday
JJYSTFNAPP,failure,business,88600.32,-34774.34,600,,2023-09-25 03:31:00,yes,2023-09-25 03:31:00,Monday
0STS9HYZKP,failure,business,143906.51,143906.51,600,,2023-09-25 19:08:00,no,2023-09-25 19:08:00,Monday
TLG2CVRNU8,failure,technical,135802.29,-24394.95,100,,2023-09-25 03:21:00,yes,2023-09-25 03:21:00,Monday
QUEHF7JQ2T,success,,519938.64,519938.64,00,Transaction Approved,2023-09-25 03:09:00,no,2023-09-25 03:09:00,Monday
QU8FSPU7CK,failure,technical,586787.19,586787.19,200,,2023-09-25 09:33:00,no,2023-09-25 09:33:00,Monday
SEBAU4YH6F,success,,832167.38,832167.38,00,Transaction Approved,2023-09-25 10:38:00,no,2023-09-25 10:38:00,Monday
REP6K7QEBX,success,,415399.45,415399.45,0,Transaction Approved,2023-09-25 07:45:00,no,2023-09-25 07:45:00,Monday
LXRJA2HHKJ,success,,131460.44,-42238.48,0,Transaction Approved,2023-09-25 05:14:00,yes,2023-09-25 05:14:00,Monday
OEZ8DWLTE4,failure,technical,343224.89,-76718.63,100,,2023-09-25 12:53:00,yes,2023-09-25 12:53:00,Monday
L8PNM523VC,failure,business,247495.73,-89813.33,500,,2023-09-25 03:30:00,yes,2023-09-25 03:30:00,Monday
5OE7SEKEAS,success,,941704.38,-118786.65,0,Transaction Approved,2023-09-25 21:56:00,yes,2023-09-25 21:56:00,Monday
UT1B5L7UM9,success,,719441.55,-568438.68,0,Transaction Approved,2023-09-25 22:16:00,yes,2023-09-25 22:16:00,Monday
C0QTPGYCT1,failure,technical,569526.23,569526.23,300,,2023-09-25 02:58:00,no,2023-09-25 02:58:00,Monday
PPN6NRNQAL,failure,business,874264.19,-704336.49,400,,2023-09-25 09:15:00,yes,2023-09-25 09:15:00,Monday
BU2RJZS806,failure,technical,409282.84,409282.84,100,,2023-09-25 16:32:00,no,2023-09-25 16:32:00,Monday
SD1K1OWYPZ,success,,153493.19,153493.19,00,Transaction Approved,2023-09-25 01:52:00,no,2023-09-25 01:52:00,Monday
W6R4WNI8JA,failure,technical,823143.23,823143.23,200,,2023-09-25 17:54:00,no,2023-09-25 17:54:00,Monday
7ONL4XH6HC,failure,business,70932.1,70932.1,600,,2023-09-25 01:33:00,no,2023-09-25 01:33:00,Monday
B6THJG3486,failure,technical,330427.18,-88769.25,300,,2023-09-25 19:54:00,yes,2023-09-25 19:54:00,Monday
6PII0O2H1A,success,,918399.05,-757975.84,00,Transaction Approved,2023-09-25 16:30:00,yes,2023-09-25 16:30:00,Monday
K1RZM3U23O,failure,technical,303867.7,303867.7,100,,2023-09-25 12:47:00,no,2023-09-25 12:47:00,Monday
ISSYDNQD1R,success,,784527.13,784527.13,0,Transaction Approved,2023-09-25 13:09:00,no,2023-09-25 13:09:00,Monday
ZIXN64W28H,failure,technical,186138.64,186138.64,300,,2023-09-25 14:47:00,no,2023-09-25 14:47:00,Monday
I44A9HCGMR,success,,862694.5,862694.5,0,Transaction Approved,2023-09-25 04:19:00,no,2023-09-25 04:19:00,Monday
7O52T4V077,failure,technical,393678.94,393678.94,100,,2023-09-25 17:27:00,no,2023-09-25 17:27:00,Monday
4EDSQPSI5A,success,,718850.94,-576849.85,000,Transaction Approved,2023-09-25 03:04:00,yes,2023-09-25 03:04:00,Monday
ESVQWMBZD4,failure,business,880311.02,-415343.36,400,,2023-09-25 21:50:00,yes,2023-09-25 21:50:00,Monday
1UV8Q0UNVG,failure,business,572830.49,-444269.25,600,,2023-09-25 10:56:00,yes,2023-09-25 10:56:00,Monday
3IFBCV0EXL,success,,501453.03,501453.03,00,Transaction Approved,2023-09-25 17:13:00,no,2023-09-25 17:13:00,Monday
2NDLTVZZBU,failure,technical,705601.57,-384588.54,100,,2023-09-25 02:27:00,yes,2023-09-25 02:27:00,Monday
QJ199PNT45,failure,technical,140439.07,-51866.36,100,,2023-09-25 03:05:00,yes,2023-09-25 03:05:00,Monday
1HYEY54HKS,failure,technical,723265.35,723265.35,200,,2023-09-25 01:53:00,no,2023-09-25 01:53:00,Monday
L8TZ767WEK,failure,business,571179.54,-382545.81,400,,2023-09-25 21:11:00,yes,2023-09-25 21:11:00,Monday
JISSY5H0Q7,failure,technical,523519.21,-377004.39,100,,2023-09-25 06:04:00,yes,2023-09-25 06:04:00,Monday
U7760YRIB9,success,,219578.86,219578.86,00,Transaction Approved,2023-09-25 22:56:00,no,2023-09-25 22:56:00,Monday
0DJOMTMMGD,success,,122080.52,-58214.17,0,Transaction Approved,2023-09-25 22:44:00,yes,2023-09-25 22:44:00,Monday
CWQ2PEIJ0K,success,,349000.91,-115688.67,00,Transaction Approved,2023-09-25 08:02:00,yes,2023-09-25 08:02:00,Monday
H41BJT25SX,success,,187883.56,187883.56,0,Transaction Approved,2023-09-25 07:58:00,no,2023-09-25 07:58:00,Monday
TDNYV7AL58,failure,technical,326119.75,-40188.89,300,,2023-09-25 05:56:00,yes,2023-09-25 05:56:00,Monday
EOCHOKPYVK,failure,business,774196.21,774196.21,600,,2023-09-25 10:16:00,no,2023-09-25 10:16:00,Monday
H2MLD4SEYI,failure,business,713377.28,-438660.25,500,,2023-09-25 05:43:00,yes,2023-09-25 05:43:00,Monday
DEZ2UZG7GB,failure,business,556326.32,556326.32,600,,2023-09-25 00:07:00,no,2023-09-25 00:07:00,Monday
FMC6T72EK6,failure,technical,679800.49,679800.49,100,,2023-09-25 11:51:00,no,2023-09-25 11:51:00,Monday
2SHEQ19K6F,success,,314540.61,-206900.21,0,Transaction Approved,2023-09-25 13:48:00,yes,2023-09-25 13:48:00,Monday
IH6LCZUB4F,failure,technical,327329.54,327329.54,200,,2023-09-25 23:40:00,no,2023-09-25 23:40:00,Monday
NS7JZ950AV,success,,606337.17,-362408.07,0,Transaction Approved,2023-09-25 08:24:00,yes,2023-09-25 08:24:00,Monday
94OPRDRHXK,failure,business,963178.44,-571360.97,400,,2023-09-25 22:19:00,yes,2023-09-25 22:19:00,Monday
RQAWIHLNCQ,failure,technical,205090.41,-162912.52,200,,2023-09-25 06:31:00,yes,2023-09-25 06:31:00,Monday
9OGOYQRRCN,success,,67720.79,-22600.17,0,Transaction Approved,2023-09-25 22:31:00,yes,2023-09-25 22:31:00,Monday
N705N2YLR9,success,,414636.24,414636.24,000,Transaction Approved,2023-09-25 14:14:00,no,2023-09-25 14:14:00,Monday
U65NH62LA5,failure,business,193893.37,193893.37,500,,2023-09-25 11:48:00,no,2023-09-25 11:48:00,Monday
GGZD95598P,failure,technical,857525.56,857525.56,300,,2023-09-25 13:31:00,no,2023-09-25 13:31:00,Monday
3CUN9O4LE7,success,,355805.54,-50994.26,000,Transaction Approved,2023-09-25 23:08:00,yes,2023-09-25 23:08:00,Monday
AI3X2EPLH1,failure,technical,415395.72,-162343.12,100,,2023-09-25 03:42:00,yes,2023-09-25 03:42:00,Monday
XYGVP9XNS6,failure,business,17686.46,17686.46,400,,2023-09-25 04:55:00,no,2023-09-25 04:55:00,Monday
1M2FRS040B,success,,567655.28,567655.28,0,Transaction Approved,2023-09-25 03:45:00,no,2023-09-25 03:45:00,Monday
LOTL3DKHDV,failure,technical,285740.3,285740.3,100,,2023-09-25 20:07:00,no,2023-09-25 20:07:00,Monday
J60SCBXTML,failure,business,958991.46,958991.46,400,,2023-09-25 18:50:00,no,2023-09-25 18:50:00,Monday
245PUM9O78,success,,302803.57,302803.57,0,Transaction Approved,2023-09-25 16:41:00,no,2023-09-25 16:41:00,Monday
QB6ULIFMR4,failure,technical,774727.55,774727.55,100,,2023-09-25 21:25:00,no,2023-09-25 21:25:00,Monday
UJ1D8ZS00Q,failure,business,18600.69,-7928.85,600,,2023-09-26 14:47:00,yes,2023-09-26 14:47:00,Tuesday
6MWRSBG6TW,success,,853123.12,853123.12,0,Transaction Approved,2023-09-26 10:58:00,no,2023-09-26 10:58:00,Tuesday
DKF85QKR3I,failure,business,52756.92,-15982.23,500,,2023-09-26 06:41:00,yes,2023-09-26 06:41:00,Tuesday
KEUHZ6SEXW,success,,67642.58,67642.58,0,Transaction Approved,2023-09-26 04:47:00,no,2023-09-26 04:47:00,Tuesday
6Q769G0JV7,success,,471632.95,-70381.8,0,Transaction Approved,2023-09-26 21:16:00,yes,2023-09-26 21:16:00,Tuesday
5OJYVJ5EHX,failure,technical,103152.91,-59137.63,300,,2023-09-26 11:34:00,yes,2023-09-26 11:34:00,Tuesday
T9N09RWWU6,success,,510095.67,-410892.85,000,Transaction Approved,2023-09-26 12:51:00,yes,2023-09-26 12:51:00,Tuesday
X6Y6LL2T9P,failure,business,974819.1,974819.1,400,,2023-09-26 19:14:00,no,2023-09-26 19:14:00,Tuesday
UKPBVM73A5,success,,33141.48,-22889.1,0,Transaction Approved,2023-09-26 20:22:00,yes,2023-09-26 20:22:00,Tuesday
ZW02LXIAB9,failure,technical,659358.07,659358.07,200,,2023-09-26 12:29:00,no,2023-09-26 12:29:00,Tuesday
E8XLQZCPUQ,failure,technical,716454.05,716454.05,100,,2023-09-26 20:27:00,no,2023-09-26 20:27:00,Tuesday
7XYAL6GGHE,success,,479558.11,-289958.67,00,Transaction Approved,2023-09-26 00:17:00,yes,2023-09-26 00:17:00,Tuesday
Z4B3UX03R3,failure,technical,703354.14,-398742.05,200,,2023-09-26 13:35:00,yes,2023-09-26 13:35:00,Tuesday
PQNL1WLXDP,failure,technical,244146.63,-54712.37,200,,2023-09-26 14:53:00,yes,2023-09-26 14:53:00,Tuesday
RY6HFH0LFE,failure,technical,123301.38,-80856.02,100,,2023-09-26 21:43:00,yes,2023-09-26 21:43:00,Tuesday
Z513LJ20S1,failure,technical,839444.69,-392815.01,300,,2023-09-26 20:22:00,yes,2023-09-26 20:22:00,Tuesday
LI86RH7REM,success,,944845.67,944845.67,000,Transaction Approved,2023-09-26 13:23:00,no,2023-09-26 13:23:00,Tuesday
OOXOZNHRT7,failure,technical,310718.59,310718.59,300,,2023-09-26 06:51:00,no,2023-09-26 06:51:00,Tuesday
BN6OJSFW56,success,,128527.38,128527.38,0,Transaction Approved,2023-09-26 23:47:00,no,2023-09-26 23:47:00,Tuesday
RVEIPOZOYX,success,,423597.11,423597.11,0,Transaction Approved,2023-09-26 15:24:00,no,2023-09-26 15:24:00,Tuesday
RJSX8DQD6F,failure,business,378067.32,-84623.71,600,,2023-09-26 09:42:00,yes,2023-09-26 09:42:00,Tuesday
1TN9AEJC1D,failure,technical,807920.85,807920.85,100,,2023-09-26 05:44:00,no,2023-09-26 05:44:00,Tuesday
6DOU69XMMI,success,,981006.31,-165920.51,00,Transaction Approved,2023-09-26 09:33:00,yes,2023-09-26 09:33:00,Tuesday
E8GO70JCDP,failure,technical,510368.49,-224002.84,200,,2023-09-26 15:21:00,yes,2023-09-26 15:21:00,Tuesday
Q9BCMKZSY3,success,,751822.37,751822.37,0,Transaction Approved,2023-09-26 05:36:00,no,2023-09-26 05:36:00,Tuesday
01WYFBIMP4,failure,technical,740849.07,740849.07,200,,2023-09-26 07:41:00,no,2023-09-26 07:41:00,Tuesday
COL7RT52J9,failure,technical,794878.85,-103084.79,200,,2023-09-26 07:51:00,yes,2023-09-26 07:51:00,Tuesday
4HYO47FCC4,success,,400499.19,-357508.21,0,Transaction Approved,2023-09-26 17:50:00,yes,2023-09-26 17:50:00,Tuesday
322NVQAQHL,success,,371960.78,371960.78,000,Transaction Approved,2023-09-26 21:05:00,no,2023-09-26 21:05:00,Tuesday
SD2ACI6ZC7,success,,735744.29,735744.29,0,Transaction Approved,2023-09-26 16:18:00,no,2023-09-26 16:18:00,Tuesday
CXNBB6XWVZ,success,,868568.04,-733830.29,0,Transaction Approved,2023-09-26 10:15:00,yes,2023-09-26 10:15:00,Tuesday
4GS96SZOI2,success,,559400.6,559400.6,000,Transaction Approved,2023-09-26 04:48:00,no,2023-09-26 04:48:00,Tuesday
NDBMH16TIK,failure,business,35966.38,35966.38,600,,2023-09-26 17:12:00,no,2023-09-26 17:12:00,Tuesday
46IWG44XFG,success,,238678.39,238678.39,000,Transaction Approved,2023-09-26 02:42:00,no,2023-09-26 02:42:00,Tuesday
YVE8LEYGVN,success,,285299.23,285299.23,0,Transaction Approved,2023-09-26 02:56:00,no,2023-09-26 02:56:00,Tuesday
JC2N9TUPJN,failure,technical,773763.83,-548514.99,200,,2023-09-26 08:23:00,yes,2023-09-26 08:23:00,Tuesday
VJQ6T0VJCR,success,,604739.4,604739.4,0,Transaction Approved,2023-09-26 16:39:00,no,2023-09-26 16:39:00,Tuesday
LUQFMCM91N,success,,94702.67,94702.67,00,Transaction Approved,2023-09-26 15:35:00,no,2023-09-26 15:35:00,Tuesday
XA2N8ZTVAT,success,,495829.98,495829.98,00,Transaction Approved,2023-09-26 15:07:00,no,2023-09-26 15:07:00,Tuesday
0MWGFW2G5Q,failure,technical,504136.83,-283512.02,300,,2023-09-26 02:52:00,yes,2023-09-26 02:52:00,Tuesday
RP1GFFCE0J,success,,402842.39,402842.39,00,Transaction Approved,2023-09-26 07:05:00,no,2023-09-26 07:05:00,Tuesday
EMQUOR5MVU,failure,technical,886908.03,-318612.99,200,,2023-09-26 04:40:00,yes,2023-09-26 04:40:00,Tuesday
SRKAPEGAP3,failure,business,917638.63,-726536.52,600,,2023-09-26 08:35:00,yes,2023-09-26 08:35:00,Tuesday
GGWOIKQT6E,failure,technical,676615.27,-160987.97,300,,2023-09-26 03:22:00,yes,2023-09-26 03:22:00,Tuesday
CG9JY93BV8,success,,691739.77,-131328.02,00,Transaction Approved,2023-09-26 08:28:00,yes,2023-09-26 08:28:00,Tuesday
BRHKBCJ3TM,failure,business,789291.46,789291.46,400,,2023-09-26 08:13:00,no,2023-09-26 08:13:00,Tuesday
UCHPDZCX8G,success,,785972.39,-383166.29,000,Transaction Approved,2023-09-26 22:43:00,yes,2023-09-26 22:43:00,Tuesday
AFNWDGX2OZ,success,,294340.58,-79082.6,00,Transaction Approved,2023-09-26 05:02:00,yes,2023-09-26 05:02:00,Tuesday
K5465K7POO,success,,698826.14,-296297.78,0,Transaction Approved,2023-09-26 17:56:00,yes,2023-09-26 17:56:00,Tuesday
1O5BA3LMXD,failure,business,828689.98,-131456.44,600,,2023-09-26 15:24:00,yes,2023-09-26 15:24:00,Tuesday
L8X99WV94H,success,,646148.39,-376331.8,0,Transaction Approved,2023-09-26 09:05:00,yes,2023-09-26 09:05:00,Tuesday
FNNUETVEI4,failure,technical,39454.69,-14928.94,200,,2023-09-26 19:10:00,yes,2023-09-26 19:10:00,Tuesday
07ZII0FQM2,failure,technical,383956.04,383956.04,100,,2023-09-26 10:11:00,no,2023-09-26 10:11:00,Tuesday
WBO53M8CMI,failure,business,81364.53,-25065.54,600,,2023-09-26 19:57:00,yes,2023-09-26 19:57:00,Tuesday
QN4F6H9SBD,success,,471060.92,-148962.3,000,Transaction Approved,2023-09-26 19:24:00,yes,2023-09-26 19:24:00,Tuesday
R5BPQ8H729,success,,637286.57,-144011.81,000,Transaction Approved,2023-09-26 04:12:00,yes,2023-09-26 04:12:00,Tuesday
DQICCO8X1S,failure,business,92313.65,-54984.12,400,,2023-09-26 02:26:00,yes,2023-09-26 02:26:00,Tuesday
P3R6YC3FI5,success,,470055.27,470055.27,0,Transaction Approved,2023-09-26 08:18:00,no,2023-09-26 08:18:00,Tuesday
ZMBAXYHXDN,failure,business,10440.39,10440.39,600,,2023-09-26 04:41:00,no,2023-09-26 04:41:00,Tuesday
400TNVCVT9,success,,482634.83,482634.83,0,Transaction Approved,2023-09-26 11:09:00,no,2023-09-26 11:09:00,Tuesday
92DEI6J5U8,failure,technical,135858.35,-22708.38,200,,2023-09-26 09:57:00,yes,2023-09-26 09:57:00,Tuesday
1RTTZDSNDY,success,,986530.47,986530.47,0,Transaction Approved,2023-09-26 10:41:00,no,2023-09-26 10:41:00,Tuesday
U0JI80KIZU,success,,330491.7,330491.7,0,Transaction Approved,2023-09-26 19:29:00,no,2023-09-26 19:29:00,Tuesday
SVVZ3S2HEL,failure,technical,94938.39,-35809.25,200,,2023-09-26 03:00:00,yes,2023-09-26 03:00:00,Tuesday
5KC37C5DDW,failure,business,286703.95,286703.95,600,,2023-09-26 20:01:00,no,2023-09-26 20:01:00,Tuesday
5FUR0OCN1W,success,,181155.74,181155.74,00,Transaction Approved,2023-09-26 07:39:00,no,2023-09-26 07:39:00,Tuesday
66RHV9FX8G,success,,481725.16,-324844.31,0,Transaction Approved,2023-09-26 00:21:00,yes,2023-09-26 00:21:00,Tuesday
09XGOGURI5,failure,business,783716.48,-256303.96,500,,2023-09-26 02:30:00,yes,2023-09-26 02:30:00,Tuesday
I915TMZKMX,success,,674661.43,-528267.55,000,Transaction Approved,2023-09-26 02:38:00,yes,2023-09-26 02:38:00,Tuesday
M3NFZ80N9M,failure,business,587178.2,-254043.97,400,,2023-09-26 20:14:00,yes,2023-09-26 20:14:00,Tuesday
GL6VO6VWTA,failure,business,534748.79,-159065.13,400,,2023-09-26 16:56:00,yes,2023-09-26 16:56:00,Tuesday
XZYMPG5GCR,success,,241017.72,241017.72,0,Transaction Approved,2023-09-26 12:59:00,no,2023-09-26 12:59:00,Tuesday
FR4LLFSZWG,success,,541543.57,541543.57,000,Transaction Approved,2023-09-26 01:42:00,no,2023-09-26 01:42:00,Tuesday
V50TJIZ5AL,success,,542615.74,-364271.96,000,Transaction Approved,2023-09-26 09:46:00,yes,2023-09-26 09:46:00,Tuesday
